Funciones;Sexo;Edad;Periodo;Total
Tasa de mortalidad;Ambos sexos;16;2019;0,143248
Tasa de mortalidad;Ambos sexos;16;2018;0,158561
Tasa de mortalidad;Ambos sexos;16;2017;0,169082
Tasa de mortalidad;Ambos sexos;16;2016;0,160864
Tasa de mortalidad;Ambos sexos;16;2015;0,140419
Tasa de mortalidad;Ambos sexos;16;2014;0,128357
Tasa de mortalidad;Ambos sexos;16;2013;0,137912
Tasa de mortalidad;Ambos sexos;16;2012;0,166967
Tasa de mortalidad;Ambos sexos;16;2011;0,143114
Tasa de mortalidad;Ambos sexos;16;2010;0,190527
Tasa de mortalidad;Ambos sexos;16;2009;0,186816
Tasa de mortalidad;Ambos sexos;16;2008;0,269698
Tasa de mortalidad;Ambos sexos;16;2007;0,270283
Tasa de mortalidad;Ambos sexos;16;2006;0,287684
Tasa de mortalidad;Ambos sexos;16;2005;0,31068
Tasa de mortalidad;Ambos sexos;16;2004;0,30336
Tasa de mortalidad;Ambos sexos;16;2003;0,360599
Tasa de mortalidad;Ambos sexos;16;2002;0,329971
Tasa de mortalidad;Ambos sexos;16;2001;0,332523
Tasa de mortalidad;Ambos sexos;16;2000;0,367989
Tasa de mortalidad;Ambos sexos;16;1999;0,358737
Tasa de mortalidad;Ambos sexos;16;1998;0,382112
Tasa de mortalidad;Ambos sexos;16;1997;0,398631
Tasa de mortalidad;Ambos sexos;16;1996;0,371134
Tasa de mortalidad;Ambos sexos;16;1995;0,421515
Tasa de mortalidad;Ambos sexos;16;1994;0,347965
Tasa de mortalidad;Ambos sexos;16;1993;0,375934
Tasa de mortalidad;Ambos sexos;16;1992;0,431584
Tasa de mortalidad;Ambos sexos;16;1991;0,504479
Tasa de mortalidad;Ambos sexos;17;2020;0,145977
Tasa de mortalidad;Ambos sexos;17;2019;0,154397
Tasa de mortalidad;Ambos sexos;17;2018;0,156593
Tasa de mortalidad;Ambos sexos;17;2017;0,175322
Tasa de mortalidad;Ambos sexos;17;2016;0,130632
Tasa de mortalidad;Ambos sexos;17;2015;0,179302
Tasa de mortalidad;Ambos sexos;17;2014;0,137874
Tasa de mortalidad;Ambos sexos;17;2013;0,150451
Tasa de mortalidad;Ambos sexos;17;2012;0,189304
Tasa de mortalidad;Ambos sexos;17;2011;0,225811
Tasa de mortalidad;Ambos sexos;17;2010;0,211797
Tasa de mortalidad;Ambos sexos;17;2009;0,257427
Tasa de mortalidad;Ambos sexos;17;2008;0,34817
Tasa de mortalidad;Ambos sexos;17;2007;0,35823
Tasa de mortalidad;Ambos sexos;17;2006;0,331164
Tasa de mortalidad;Ambos sexos;17;2005;0,385137
Tasa de mortalidad;Ambos sexos;17;2004;0,41698
Tasa de mortalidad;Ambos sexos;17;2003;0,421604
Tasa de mortalidad;Ambos sexos;17;2002;0,355534
Tasa de mortalidad;Ambos sexos;17;2001;0,442578
Tasa de mortalidad;Ambos sexos;17;2000;0,493716
Tasa de mortalidad;Ambos sexos;17;1999;0,433093
Tasa de mortalidad;Ambos sexos;17;1998;0,488041
Tasa de mortalidad;Ambos sexos;17;1997;0,431909
Tasa de mortalidad;Ambos sexos;17;1996;0,472984
Tasa de mortalidad;Ambos sexos;17;1995;0,423998
Tasa de mortalidad;Ambos sexos;17;1994;0,421682
Tasa de mortalidad;Ambos sexos;17;1993;0,464787
Tasa de mortalidad;Ambos sexos;17;1992;0,533326
Tasa de mortalidad;Ambos sexos;17;1991;0,589531
Tasa de mortalidad;Ambos sexos;18;2020;0,181302
Tasa de mortalidad;Ambos sexos;18;2019;0,187431
Tasa de mortalidad;Ambos sexos;18;2018;0,222713
Tasa de mortalidad;Ambos sexos;18;2017;0,199318
Tasa de mortalidad;Ambos sexos;18;2016;0,175489
Tasa de mortalidad;Ambos sexos;18;2015;0,188217
Tasa de mortalidad;Ambos sexos;18;2014;0,192227
Tasa de mortalidad;Ambos sexos;18;2013;0,223759
Tasa de mortalidad;Ambos sexos;18;2012;0,185799
Tasa de mortalidad;Ambos sexos;18;2011;0,260155
Tasa de mortalidad;Ambos sexos;18;2010;0,263217
Tasa de mortalidad;Ambos sexos;18;2009;0,361569
Tasa de mortalidad;Ambos sexos;18;2008;0,342287
Tasa de mortalidad;Ambos sexos;18;2007;0,391349
Tasa de mortalidad;Ambos sexos;18;2006;0,405473
Tasa de mortalidad;Ambos sexos;18;2005;0,435344
Tasa de mortalidad;Ambos sexos;18;2004;0,479209
Tasa de mortalidad;Ambos sexos;18;2003;0,491697
Tasa de mortalidad;Ambos sexos;18;2002;0,432056
Tasa de mortalidad;Ambos sexos;18;2001;0,454499
Tasa de mortalidad;Ambos sexos;18;2000;0,478208
Tasa de mortalidad;Ambos sexos;18;1999;0,521424
Tasa de mortalidad;Ambos sexos;18;1998;0,54468
Tasa de mortalidad;Ambos sexos;18;1997;0,492466
Tasa de mortalidad;Ambos sexos;18;1996;0,48243
Tasa de mortalidad;Ambos sexos;18;1995;0,480325
Tasa de mortalidad;Ambos sexos;18;1994;0,45668
Tasa de mortalidad;Ambos sexos;18;1993;0,577914
Tasa de mortalidad;Ambos sexos;18;1992;0,627356
Tasa de mortalidad;Ambos sexos;18;1991;0,768891
Tasa de mortalidad;Ambos sexos;19;2020;0,217068
Tasa de mortalidad;Ambos sexos;19;2019;0,204627
Tasa de mortalidad;Ambos sexos;19;2018;0,179924
Tasa de mortalidad;Ambos sexos;19;2017;0,209438
Tasa de mortalidad;Ambos sexos;19;2016;0,255476
Tasa de mortalidad;Ambos sexos;19;2015;0,232915
Tasa de mortalidad;Ambos sexos;19;2014;0,223117
Tasa de mortalidad;Ambos sexos;19;2013;0,203499
Tasa de mortalidad;Ambos sexos;19;2012;0,256388
Tasa de mortalidad;Ambos sexos;19;2011;0,305785
Tasa de mortalidad;Ambos sexos;19;2010;0,291745
Tasa de mortalidad;Ambos sexos;19;2009;0,286385
Tasa de mortalidad;Ambos sexos;19;2008;0,408119
Tasa de mortalidad;Ambos sexos;19;2007;0,396921
Tasa de mortalidad;Ambos sexos;19;2006;0,389368
Tasa de mortalidad;Ambos sexos;19;2005;0,508954
Tasa de mortalidad;Ambos sexos;19;2004;0,449998
Tasa de mortalidad;Ambos sexos;19;2003;0,529721
Tasa de mortalidad;Ambos sexos;19;2002;0,484235
Tasa de mortalidad;Ambos sexos;19;2001;0,512441
Tasa de mortalidad;Ambos sexos;19;2000;0,515082
Tasa de mortalidad;Ambos sexos;19;1999;0,538399
Tasa de mortalidad;Ambos sexos;19;1998;0,452279
Tasa de mortalidad;Ambos sexos;19;1997;0,571985
Tasa de mortalidad;Ambos sexos;19;1996;0,514693
Tasa de mortalidad;Ambos sexos;19;1995;0,555024
Tasa de mortalidad;Ambos sexos;19;1994;0,545999
Tasa de mortalidad;Ambos sexos;19;1993;0,694378
Tasa de mortalidad;Ambos sexos;19;1992;0,736444
Tasa de mortalidad;Ambos sexos;19;1991;0,837483
Tasa de mortalidad;Ambos sexos;20;2020;0,250662
Tasa de mortalidad;Ambos sexos;20;2019;0,212298
Tasa de mortalidad;Ambos sexos;20;2018;0,218596
Tasa de mortalidad;Ambos sexos;20;2017;0,244851
Tasa de mortalidad;Ambos sexos;20;2016;0,230519
Tasa de mortalidad;Ambos sexos;20;2015;0,216878
Tasa de mortalidad;Ambos sexos;20;2014;0,270463
Tasa de mortalidad;Ambos sexos;20;2013;0,23851
Tasa de mortalidad;Ambos sexos;20;2012;0,271867
Tasa de mortalidad;Ambos sexos;20;2011;0,295167
Tasa de mortalidad;Ambos sexos;20;2010;0,318382
Tasa de mortalidad;Ambos sexos;20;2009;0,292069
Tasa de mortalidad;Ambos sexos;20;2008;0,377515
Tasa de mortalidad;Ambos sexos;20;2007;0,418957
Tasa de mortalidad;Ambos sexos;20;2006;0,437291
Tasa de mortalidad;Ambos sexos;20;2005;0,471075
Tasa de mortalidad;Ambos sexos;20;2004;0,465891
Tasa de mortalidad;Ambos sexos;20;2003;0,572452
Tasa de mortalidad;Ambos sexos;20;2002;0,565316
Tasa de mortalidad;Ambos sexos;20;2001;0,56492
Tasa de mortalidad;Ambos sexos;20;2000;0,579402
Tasa de mortalidad;Ambos sexos;20;1999;0,552615
Tasa de mortalidad;Ambos sexos;20;1998;0,550718
Tasa de mortalidad;Ambos sexos;20;1997;0,528112
Tasa de mortalidad;Ambos sexos;20;1996;0,519065
Tasa de mortalidad;Ambos sexos;20;1995;0,572661
Tasa de mortalidad;Ambos sexos;20;1994;0,636712
Tasa de mortalidad;Ambos sexos;20;1993;0,715942
Tasa de mortalidad;Ambos sexos;20;1992;0,851556
Tasa de mortalidad;Ambos sexos;20;1991;0,960759
Tasa de mortalidad;Ambos sexos;21;2020;0,224853
Tasa de mortalidad;Ambos sexos;21;2019;0,219429
Tasa de mortalidad;Ambos sexos;21;2018;0,244094
Tasa de mortalidad;Ambos sexos;21;2017;0,240701
Tasa de mortalidad;Ambos sexos;21;2016;0,191924
Tasa de mortalidad;Ambos sexos;21;2015;0,228381
Tasa de mortalidad;Ambos sexos;21;2014;0,270412
Tasa de mortalidad;Ambos sexos;21;2013;0,248149
Tasa de mortalidad;Ambos sexos;21;2012;0,259724
Tasa de mortalidad;Ambos sexos;21;2011;0,321366
Tasa de mortalidad;Ambos sexos;21;2010;0,257113
Tasa de mortalidad;Ambos sexos;21;2009;0,33197
Tasa de mortalidad;Ambos sexos;21;2008;0,337881
Tasa de mortalidad;Ambos sexos;21;2007;0,337235
Tasa de mortalidad;Ambos sexos;21;2006;0,43669
Tasa de mortalidad;Ambos sexos;21;2005;0,485707
Tasa de mortalidad;Ambos sexos;21;2004;0,461449
Tasa de mortalidad;Ambos sexos;21;2003;0,534483
Tasa de mortalidad;Ambos sexos;21;2002;0,535965
Tasa de mortalidad;Ambos sexos;21;2001;0,50013
Tasa de mortalidad;Ambos sexos;21;2000;0,565221
Tasa de mortalidad;Ambos sexos;21;1999;0,56411
Tasa de mortalidad;Ambos sexos;21;1998;0,576508
Tasa de mortalidad;Ambos sexos;21;1997;0,510864
Tasa de mortalidad;Ambos sexos;21;1996;0,586016
Tasa de mortalidad;Ambos sexos;21;1995;0,603063
Tasa de mortalidad;Ambos sexos;21;1994;0,664419
Tasa de mortalidad;Ambos sexos;21;1993;0,730749
Tasa de mortalidad;Ambos sexos;21;1992;0,850431
Tasa de mortalidad;Ambos sexos;21;1991;0,946098
Tasa de mortalidad;Ambos sexos;22;2020;0,231445
Tasa de mortalidad;Ambos sexos;22;2019;0,220012
Tasa de mortalidad;Ambos sexos;22;2018;0,217438
Tasa de mortalidad;Ambos sexos;22;2017;0,233898
Tasa de mortalidad;Ambos sexos;22;2016;0,257256
Tasa de mortalidad;Ambos sexos;22;2015;0,219353
Tasa de mortalidad;Ambos sexos;22;2014;0,275372
Tasa de mortalidad;Ambos sexos;22;2013;0,249033
Tasa de mortalidad;Ambos sexos;22;2012;0,276659
Tasa de mortalidad;Ambos sexos;22;2011;0,278642
Tasa de mortalidad;Ambos sexos;22;2010;0,323296
Tasa de mortalidad;Ambos sexos;22;2009;0,317179
Tasa de mortalidad;Ambos sexos;22;2008;0,336333
Tasa de mortalidad;Ambos sexos;22;2007;0,402978
Tasa de mortalidad;Ambos sexos;22;2006;0,44786
Tasa de mortalidad;Ambos sexos;22;2005;0,463368
Tasa de mortalidad;Ambos sexos;22;2004;0,477961
Tasa de mortalidad;Ambos sexos;22;2003;0,5142
Tasa de mortalidad;Ambos sexos;22;2002;0,603801
Tasa de mortalidad;Ambos sexos;22;2001;0,554099
Tasa de mortalidad;Ambos sexos;22;2000;0,549096
Tasa de mortalidad;Ambos sexos;22;1999;0,557461
Tasa de mortalidad;Ambos sexos;22;1998;0,584622
Tasa de mortalidad;Ambos sexos;22;1997;0,554512
Tasa de mortalidad;Ambos sexos;22;1996;0,666368
Tasa de mortalidad;Ambos sexos;22;1995;0,635398
Tasa de mortalidad;Ambos sexos;22;1994;0,662813
Tasa de mortalidad;Ambos sexos;22;1993;0,737369
Tasa de mortalidad;Ambos sexos;22;1992;0,897351
Tasa de mortalidad;Ambos sexos;22;1991;1,090655
Tasa de mortalidad;Ambos sexos;23;2020;0,286279
Tasa de mortalidad;Ambos sexos;23;2019;0,245406
Tasa de mortalidad;Ambos sexos;23;2018;0,258946
Tasa de mortalidad;Ambos sexos;23;2017;0,259665
Tasa de mortalidad;Ambos sexos;23;2016;0,257712
Tasa de mortalidad;Ambos sexos;23;2015;0,265428
Tasa de mortalidad;Ambos sexos;23;2014;0,267619
Tasa de mortalidad;Ambos sexos;23;2013;0,231945
Tasa de mortalidad;Ambos sexos;23;2012;0,279248
Tasa de mortalidad;Ambos sexos;23;2011;0,261658
Tasa de mortalidad;Ambos sexos;23;2010;0,30178
Tasa de mortalidad;Ambos sexos;23;2009;0,348538
Tasa de mortalidad;Ambos sexos;23;2008;0,354919
Tasa de mortalidad;Ambos sexos;23;2007;0,386205
Tasa de mortalidad;Ambos sexos;23;2006;0,394677
Tasa de mortalidad;Ambos sexos;23;2005;0,465411
Tasa de mortalidad;Ambos sexos;23;2004;0,513521
Tasa de mortalidad;Ambos sexos;23;2003;0,537002
Tasa de mortalidad;Ambos sexos;23;2002;0,527545
Tasa de mortalidad;Ambos sexos;23;2001;0,513045
Tasa de mortalidad;Ambos sexos;23;2000;0,542944
Tasa de mortalidad;Ambos sexos;23;1999;0,581937
Tasa de mortalidad;Ambos sexos;23;1998;0,613844
Tasa de mortalidad;Ambos sexos;23;1997;0,571632
Tasa de mortalidad;Ambos sexos;23;1996;0,671386
Tasa de mortalidad;Ambos sexos;23;1995;0,773433
Tasa de mortalidad;Ambos sexos;23;1994;0,760514
Tasa de mortalidad;Ambos sexos;23;1993;0,820989
Tasa de mortalidad;Ambos sexos;23;1992;0,938811
Tasa de mortalidad;Ambos sexos;23;1991;1,050565
Tasa de mortalidad;Ambos sexos;24;2020;0,23512
Tasa de mortalidad;Ambos sexos;24;2019;0,255186
Tasa de mortalidad;Ambos sexos;24;2018;0,29387
Tasa de mortalidad;Ambos sexos;24;2017;0,276801
Tasa de mortalidad;Ambos sexos;24;2016;0,22968
Tasa de mortalidad;Ambos sexos;24;2015;0,256118
Tasa de mortalidad;Ambos sexos;24;2014;0,254747
Tasa de mortalidad;Ambos sexos;24;2013;0,236617
Tasa de mortalidad;Ambos sexos;24;2012;0,272157
Tasa de mortalidad;Ambos sexos;24;2011;0,290632
Tasa de mortalidad;Ambos sexos;24;2010;0,302112
Tasa de mortalidad;Ambos sexos;24;2009;0,33581
Tasa de mortalidad;Ambos sexos;24;2008;0,446861
Tasa de mortalidad;Ambos sexos;24;2007;0,409785
Tasa de mortalidad;Ambos sexos;24;2006;0,411264
Tasa de mortalidad;Ambos sexos;24;2005;0,462032
Tasa de mortalidad;Ambos sexos;24;2004;0,4651
Tasa de mortalidad;Ambos sexos;24;2003;0,510371
Tasa de mortalidad;Ambos sexos;24;2002;0,500812
Tasa de mortalidad;Ambos sexos;24;2001;0,50506
Tasa de mortalidad;Ambos sexos;24;2000;0,626244
Tasa de mortalidad;Ambos sexos;24;1999;0,569626
Tasa de mortalidad;Ambos sexos;24;1998;0,617075
Tasa de mortalidad;Ambos sexos;24;1997;0,578011
Tasa de mortalidad;Ambos sexos;24;1996;0,726539
Tasa de mortalidad;Ambos sexos;24;1995;0,785049
Tasa de mortalidad;Ambos sexos;24;1994;0,758783
Tasa de mortalidad;Ambos sexos;24;1993;0,867496
Tasa de mortalidad;Ambos sexos;24;1992;1,005579
Tasa de mortalidad;Ambos sexos;24;1991;1,059336
Tasa de mortalidad;Ambos sexos;25;2020;0,342162
Tasa de mortalidad;Ambos sexos;25;2019;0,297293
Tasa de mortalidad;Ambos sexos;25;2018;0,254
Tasa de mortalidad;Ambos sexos;25;2017;0,300354
Tasa de mortalidad;Ambos sexos;25;2016;0,225101
Tasa de mortalidad;Ambos sexos;25;2015;0,282513
Tasa de mortalidad;Ambos sexos;25;2014;0,251539
Tasa de mortalidad;Ambos sexos;25;2013;0,271768
Tasa de mortalidad;Ambos sexos;25;2012;0,297711
Tasa de mortalidad;Ambos sexos;25;2011;0,315005
Tasa de mortalidad;Ambos sexos;25;2010;0,339326
Tasa de mortalidad;Ambos sexos;25;2009;0,40335
Tasa de mortalidad;Ambos sexos;25;2008;0,392249
Tasa de mortalidad;Ambos sexos;25;2007;0,405409
Tasa de mortalidad;Ambos sexos;25;2006;0,425476
Tasa de mortalidad;Ambos sexos;25;2005;0,49024
Tasa de mortalidad;Ambos sexos;25;2004;0,508458
Tasa de mortalidad;Ambos sexos;25;2003;0,55995
Tasa de mortalidad;Ambos sexos;25;2002;0,494636
Tasa de mortalidad;Ambos sexos;25;2001;0,547632
Tasa de mortalidad;Ambos sexos;25;2000;0,609857
Tasa de mortalidad;Ambos sexos;25;1999;0,55951
Tasa de mortalidad;Ambos sexos;25;1998;0,64755
Tasa de mortalidad;Ambos sexos;25;1997;0,715337
Tasa de mortalidad;Ambos sexos;25;1996;0,784
Tasa de mortalidad;Ambos sexos;25;1995;0,886469
Tasa de mortalidad;Ambos sexos;25;1994;0,89936
Tasa de mortalidad;Ambos sexos;25;1993;0,937359
Tasa de mortalidad;Ambos sexos;25;1992;1,105297
Tasa de mortalidad;Ambos sexos;25;1991;1,245682
Tasa de mortalidad;Ambos sexos;26;2020;0,286025
Tasa de mortalidad;Ambos sexos;26;2019;0,26258
Tasa de mortalidad;Ambos sexos;26;2018;0,317849
Tasa de mortalidad;Ambos sexos;26;2017;0,283056
Tasa de mortalidad;Ambos sexos;26;2016;0,292691
Tasa de mortalidad;Ambos sexos;26;2015;0,261191
Tasa de mortalidad;Ambos sexos;26;2014;0,258235
Tasa de mortalidad;Ambos sexos;26;2013;0,283596
Tasa de mortalidad;Ambos sexos;26;2012;0,311889
Tasa de mortalidad;Ambos sexos;26;2011;0,288279
Tasa de mortalidad;Ambos sexos;26;2010;0,277149
Tasa de mortalidad;Ambos sexos;26;2009;0,408435
Tasa de mortalidad;Ambos sexos;26;2008;0,357351
Tasa de mortalidad;Ambos sexos;26;2007;0,447696
Tasa de mortalidad;Ambos sexos;26;2006;0,470176
Tasa de mortalidad;Ambos sexos;26;2005;0,445449
Tasa de mortalidad;Ambos sexos;26;2004;0,479729
Tasa de mortalidad;Ambos sexos;26;2003;0,51458
Tasa de mortalidad;Ambos sexos;26;2002;0,551593
Tasa de mortalidad;Ambos sexos;26;2001;0,553976
Tasa de mortalidad;Ambos sexos;26;2000;0,642076
Tasa de mortalidad;Ambos sexos;26;1999;0,600063
Tasa de mortalidad;Ambos sexos;26;1998;0,661531
Tasa de mortalidad;Ambos sexos;26;1997;0,62933
Tasa de mortalidad;Ambos sexos;26;1996;0,842639
Tasa de mortalidad;Ambos sexos;26;1995;0,917263
Tasa de mortalidad;Ambos sexos;26;1994;0,970327
Tasa de mortalidad;Ambos sexos;26;1993;1,142297
Tasa de mortalidad;Ambos sexos;26;1992;1,162439
Tasa de mortalidad;Ambos sexos;26;1991;1,19665
Tasa de mortalidad;Ambos sexos;27;2020;0,315096
Tasa de mortalidad;Ambos sexos;27;2019;0,303547
Tasa de mortalidad;Ambos sexos;27;2018;0,25339
Tasa de mortalidad;Ambos sexos;27;2017;0,301093
Tasa de mortalidad;Ambos sexos;27;2016;0,297332
Tasa de mortalidad;Ambos sexos;27;2015;0,29523
Tasa de mortalidad;Ambos sexos;27;2014;0,280464
Tasa de mortalidad;Ambos sexos;27;2013;0,295535
Tasa de mortalidad;Ambos sexos;27;2012;0,324621
Tasa de mortalidad;Ambos sexos;27;2011;0,326639
Tasa de mortalidad;Ambos sexos;27;2010;0,319748
Tasa de mortalidad;Ambos sexos;27;2009;0,37061
Tasa de mortalidad;Ambos sexos;27;2008;0,423522
Tasa de mortalidad;Ambos sexos;27;2007;0,413907
Tasa de mortalidad;Ambos sexos;27;2006;0,453352
Tasa de mortalidad;Ambos sexos;27;2005;0,488703
Tasa de mortalidad;Ambos sexos;27;2004;0,527797
Tasa de mortalidad;Ambos sexos;27;2003;0,551484
Tasa de mortalidad;Ambos sexos;27;2002;0,591381
Tasa de mortalidad;Ambos sexos;27;2001;0,574066
Tasa de mortalidad;Ambos sexos;27;2000;0,621127
Tasa de mortalidad;Ambos sexos;27;1999;0,647622
Tasa de mortalidad;Ambos sexos;27;1998;0,734261
Tasa de mortalidad;Ambos sexos;27;1997;0,820135
Tasa de mortalidad;Ambos sexos;27;1996;0,906216
Tasa de mortalidad;Ambos sexos;27;1995;1,097299
Tasa de mortalidad;Ambos sexos;27;1994;1,185182
Tasa de mortalidad;Ambos sexos;27;1993;1,150024
Tasa de mortalidad;Ambos sexos;27;1992;1,23259
Tasa de mortalidad;Ambos sexos;27;1991;1,210879
Tasa de mortalidad;Ambos sexos;28;2020;0,310733
Tasa de mortalidad;Ambos sexos;28;2019;0,28201
Tasa de mortalidad;Ambos sexos;28;2018;0,338579
Tasa de mortalidad;Ambos sexos;28;2017;0,302158
Tasa de mortalidad;Ambos sexos;28;2016;0,269315
Tasa de mortalidad;Ambos sexos;28;2015;0,303749
Tasa de mortalidad;Ambos sexos;28;2014;0,282486
Tasa de mortalidad;Ambos sexos;28;2013;0,282583
Tasa de mortalidad;Ambos sexos;28;2012;0,265471
Tasa de mortalidad;Ambos sexos;28;2011;0,332221
Tasa de mortalidad;Ambos sexos;28;2010;0,331914
Tasa de mortalidad;Ambos sexos;28;2009;0,40606
Tasa de mortalidad;Ambos sexos;28;2008;0,431554
Tasa de mortalidad;Ambos sexos;28;2007;0,440667
Tasa de mortalidad;Ambos sexos;28;2006;0,427891
Tasa de mortalidad;Ambos sexos;28;2005;0,434526
Tasa de mortalidad;Ambos sexos;28;2004;0,586586
Tasa de mortalidad;Ambos sexos;28;2003;0,542253
Tasa de mortalidad;Ambos sexos;28;2002;0,596503
Tasa de mortalidad;Ambos sexos;28;2001;0,656938
Tasa de mortalidad;Ambos sexos;28;2000;0,699551
Tasa de mortalidad;Ambos sexos;28;1999;0,67704
Tasa de mortalidad;Ambos sexos;28;1998;0,782783
Tasa de mortalidad;Ambos sexos;28;1997;0,830067
Tasa de mortalidad;Ambos sexos;28;1996;1,065946
Tasa de mortalidad;Ambos sexos;28;1995;1,185167
Tasa de mortalidad;Ambos sexos;28;1994;1,187038
Tasa de mortalidad;Ambos sexos;28;1993;1,259643
Tasa de mortalidad;Ambos sexos;28;1992;1,284718
Tasa de mortalidad;Ambos sexos;28;1991;1,330217
Tasa de mortalidad;Ambos sexos;29;2020;0,31852
Tasa de mortalidad;Ambos sexos;29;2019;0,301968
Tasa de mortalidad;Ambos sexos;29;2018;0,36828
Tasa de mortalidad;Ambos sexos;29;2017;0,335904
Tasa de mortalidad;Ambos sexos;29;2016;0,321974
Tasa de mortalidad;Ambos sexos;29;2015;0,327094
Tasa de mortalidad;Ambos sexos;29;2014;0,284247
Tasa de mortalidad;Ambos sexos;29;2013;0,321161
Tasa de mortalidad;Ambos sexos;29;2012;0,367887
Tasa de mortalidad;Ambos sexos;29;2011;0,349891
Tasa de mortalidad;Ambos sexos;29;2010;0,37102
Tasa de mortalidad;Ambos sexos;29;2009;0,408704
Tasa de mortalidad;Ambos sexos;29;2008;0,431243
Tasa de mortalidad;Ambos sexos;29;2007;0,474398
Tasa de mortalidad;Ambos sexos;29;2006;0,450963
Tasa de mortalidad;Ambos sexos;29;2005;0,496105
Tasa de mortalidad;Ambos sexos;29;2004;0,552268
Tasa de mortalidad;Ambos sexos;29;2003;0,634642
Tasa de mortalidad;Ambos sexos;29;2002;0,657673
Tasa de mortalidad;Ambos sexos;29;2001;0,649754
Tasa de mortalidad;Ambos sexos;29;2000;0,663022
Tasa de mortalidad;Ambos sexos;29;1999;0,830854
Tasa de mortalidad;Ambos sexos;29;1998;0,786116
Tasa de mortalidad;Ambos sexos;29;1997;0,954839
Tasa de mortalidad;Ambos sexos;29;1996;1,353475
Tasa de mortalidad;Ambos sexos;29;1995;1,314343
Tasa de mortalidad;Ambos sexos;29;1994;1,401272
Tasa de mortalidad;Ambos sexos;29;1993;1,294641
Tasa de mortalidad;Ambos sexos;29;1992;1,468594
Tasa de mortalidad;Ambos sexos;29;1991;1,433252
Tasa de mortalidad;Ambos sexos;30;2020;0,388541
Tasa de mortalidad;Ambos sexos;30;2019;0,337795
Tasa de mortalidad;Ambos sexos;30;2018;0,370554
Tasa de mortalidad;Ambos sexos;30;2017;0,336779
Tasa de mortalidad;Ambos sexos;30;2016;0,390205
Tasa de mortalidad;Ambos sexos;30;2015;0,282264
Tasa de mortalidad;Ambos sexos;30;2014;0,345143
Tasa de mortalidad;Ambos sexos;30;2013;0,345318
Tasa de mortalidad;Ambos sexos;30;2012;0,369849
Tasa de mortalidad;Ambos sexos;30;2011;0,409076
Tasa de mortalidad;Ambos sexos;30;2010;0,387226
Tasa de mortalidad;Ambos sexos;30;2009;0,394665
Tasa de mortalidad;Ambos sexos;30;2008;0,440709
Tasa de mortalidad;Ambos sexos;30;2007;0,504053
Tasa de mortalidad;Ambos sexos;30;2006;0,521689
Tasa de mortalidad;Ambos sexos;30;2005;0,521712
Tasa de mortalidad;Ambos sexos;30;2004;0,572885
Tasa de mortalidad;Ambos sexos;30;2003;0,658193
Tasa de mortalidad;Ambos sexos;30;2002;0,706406
Tasa de mortalidad;Ambos sexos;30;2001;0,742091
Tasa de mortalidad;Ambos sexos;30;2000;0,766935
Tasa de mortalidad;Ambos sexos;30;1999;0,799603
Tasa de mortalidad;Ambos sexos;30;1998;0,885006
Tasa de mortalidad;Ambos sexos;30;1997;1,043404
Tasa de mortalidad;Ambos sexos;30;1996;1,399575
Tasa de mortalidad;Ambos sexos;30;1995;1,377309
